Dataset	ScanNumber	AGC	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
367029	10018	Predicted	11.665	8	1	0.38	3	440.9467	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=24eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 441.28@hcd45.00 [100.00-1335.00]	2.21	0.48	159.88
367029	10019	Predicted	12.769	9	1	0.38	4	463.5175	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=21eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 463.52@hcd45.00 [100.00-1865.00]	2.21	0.48	159.88
367029	10020	Predicted	22.256	10	1	0.39	2	852.4536	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=59eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 852.45@hcd45.00 [100.00-1715.00]	2.21	0.48	159.88
367029	10021	Predicted	11.613	11	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=24eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 558.33@hcd45.00 [100.00-2000.00]	2.21	0.49	160.27
367029	10022	On	0.388	1	0	0.55	2	774.3719	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.49	160.27
367029	10023	Predicted	11.607	2	1	0.32	2	646.3311	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=45eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 646.33@hcd45.00 [100.00-1305.00]	2.21	0.49	160.27
367029	10024	Predicted	12.421	3	1	0.38	2	416.2414	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 416.24@hcd45.00 [100.00-845.00]	2.21	0.49	160.27
367029	10025	Predicted	11.827	4	1	0.38	2	792.9227	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=55eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 792.92@hcd45.00 [100.00-1600.00]	2.21	0.49	160.27
367029	10026	Predicted	7.383	5	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 711.35@hcd45.00 [100.00-2000.00]	2.21	0.49	160.27
367029	10027	Predicted	15.263	6	1	0.39	2	865.9088	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=60eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 866.41@hcd45.00 [100.00-1745.00]	2.21	0.49	160.27
367029	10028	Predicted	9.578	7	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 710.37@hcd45.00 [100.00-2000.00]	2.21	0.49	160.27
367029	10029	Predicted	12.192	8	1	0.38	2	929.4890	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=65eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 929.49@hcd45.00 [100.00-1870.00]	2.21	0.47	160.06
367029	10030	Predicted	6.153	9	1	0.37	3	595.0174	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=33eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 595.69@hcd45.00 [100.00-1800.00]	2.21	0.47	160.06
367029	10031	Predicted	13.304	10	1	0.38	4	467.0034	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=21eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 467.25@hcd45.00 [100.00-1880.00]	2.21	0.47	160.06
367029	10032	Predicted	20.945	11	1	0.39	2	861.4195	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=60eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 861.42@hcd45.00 [100.00-1735.00]	2.21	0.47	160.06
367029	10033	On	0.343	1	0	0.55	2	774.3716	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.47	160.06
367029	10034	Predicted	6.191	2	1	0.32	2	1133.6302	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=79eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1133.63@hcd45.00 [100.00-2000.00]	2.21	0.47	160.06
367029	10035	Predicted	6.886	3	1	0.38	2	671.3818	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=47eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 671.88@hcd45.00 [100.00-1355.00]	2.21	0.47	160.06
367029	10036	Predicted	8.024	4	1	0.38	3	633.3175	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 633.32@hcd45.00 [100.00-1910.00]	2.21	0.47	160.06
367029	10037	Predicted	7.775	5	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=33eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 764.94@hcd45.00 [100.00-2000.00]	2.21	0.50	160.03
367029	10038	Predicted	10.817	6	1	0.38	2	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=65eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 928.47@hcd45.00 [100.00-1870.00]	2.21	0.50	160.03
367029	10039	Predicted	7.641	7	1	0.38	2	537.3215	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=37eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 537.82@hcd45.00 [100.00-1090.00]	2.21	0.50	160.03
367029	10040	Predicted	2.191	8	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=41eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 954.51@hcd45.00 [100.00-2000.00]	2.21	0.50	160.03
367029	10041	Predicted	2.992	9	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=36eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 838.77@hcd45.00 [100.00-2000.00]	2.21	0.50	160.03
367029	10042	Predicted	14.702	10	1	0.38	2	568.3168	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=39eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 568.32@hcd45.00 [100.00-1150.00]	2.21	0.50	160.03
367029	10043	Predicted	11.071	11	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=38eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 887.09@hcd45.00 [100.00-2000.00]	2.21	0.50	160.03
367029	10044	On	0.381	1	0	0.55	2	774.3720	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.50	160.03
367029	10045	Predicted	10.894	2	1	0.32	2	895.4417	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=62eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 895.44@hcd45.00 [100.00-1805.00]	2.21	0.47	159.91
367029	10046	Predicted	12.346	3	1	0.38	2	944.9473	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=66eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 944.95@hcd45.00 [100.00-1900.00]	2.21	0.47	159.91
367029	10047	Predicted	16.397	4	1	0.39	2	1050.5378	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=73eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1050.54@hcd45.00 [100.00-2000.00]	2.21	0.47	159.91
367029	10048	Predicted	21.390	5	1	0.39	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 831.47@hcd45.00 [100.00-2000.00]	2.21	0.47	159.91
367029	10049	Predicted	3.341	6	1	0.37	3	618.9809	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 619.98@hcd45.00 [100.00-1870.00]	2.21	0.47	159.91
367029	10050	Predicted	12.405	7	1	0.38	2	891.4008	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=62eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 891.90@hcd45.00 [100.00-1795.00]	2.21	0.47	159.91
367029	10051	Predicted	19.011	8	1	0.39	2	1060.0527	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=74eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1060.55@hcd45.00 [100.00-2000.00]	2.21	0.47	159.91
367029	10052	Predicted	7.872	9	1	0.38	4	629.0748	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 629.07@hcd45.00 [100.00-2000.00]	2.21	0.47	159.91
367029	10053	Predicted	7.767	10	1	0.38	3	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 640.68@hcd45.00 [100.00-1935.00]	2.21	0.47	159.91
367029	10054	Predicted	28.063	11	1	0.40	2	1064.4958	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=74eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1064.99@hcd45.00 [100.00-2000.00]	2.21	0.47	159.91
367029	10055	On	0.354	1	0	0.55	2	774.3724	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.48	160.09
367029	10056	Predicted	1.839	2	1	0.32	2	722.3932	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=50eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 722.39@hcd45.00 [100.00-1455.00]	2.21	0.48	160.09
367029	10057	Predicted	9.731	3	1	0.38	2	949.4752	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=66eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 949.48@hcd45.00 [100.00-1910.00]	2.21	0.48	160.09
367029	10058	Predicted	4.864	4	1	0.37	3	707.0352	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=39eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 707.37@hcd45.00 [100.00-2000.00]	2.21	0.48	160.09
367029	10059	Predicted	5.885	5	1	0.37	3	516.5850	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=28eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 516.59@hcd45.00 [100.00-1560.00]	2.21	0.48	160.09
367029	10060	Predicted	5.425	6	1	0.37	4	480.7618	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=22eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 480.76@hcd45.00 [100.00-1935.00]	2.21	0.48	160.09
367029	10061	Predicted	5.667	7	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 699.39@hcd45.00 [100.00-2000.00]	2.21	0.48	160.09
367029	10062	Predicted	10.623	8	1	0.38	2	1123.5447	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=78eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1124.04@hcd45.00 [100.00-2000.00]	2.21	0.48	160.09
367029	10063	Predicted	3.622	9	1	0.37	3	540.9141	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 541.58@hcd45.00 [100.00-1635.00]	2.21	0.48	160.09
367029	10064	Predicted	17.064	10	1	0.39	2	960.5150	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=67eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 961.02@hcd45.00 [100.00-1935.00]	2.21	0.51	159.94
367029	10065	Predicted	13.183	11	1	0.38	2	1009.5538	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=70eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1010.06@hcd45.00 [100.00-2000.00]	2.21	0.51	159.94
367029	10066	On	0.371	1	0	0.55	2	606.3120	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.51	159.94
367029	10067	Predicted	4.021	2	1	0.33	3	618.9802	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 618.98@hcd45.00 [100.00-1870.00]	2.21	0.51	159.94
367029	10068	Predicted	6.261	3	1	0.37	2	553.2745	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=38eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 553.27@hcd45.00 [100.00-1120.00]	2.21	0.51	159.94
367029	10069	Predicted	14.119	4	1	0.38	2	761.8844	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=53eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 761.88@hcd45.00 [100.00-1535.00]	2.21	0.51	159.94
367029	10070	Predicted	3.431	5	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 698.36@hcd45.00 [100.00-2000.00]	2.21	0.51	159.94
367029	10071	Predicted	13.723	6	1	0.38	2	508.7911	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 508.79@hcd45.00 [100.00-1030.00]	2.21	0.51	159.94
367029	10072	Predicted	10.052	7	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 729.89@hcd45.00 [100.00-2000.00]	2.21	0.51	159.94
367029	10073	Predicted	11.075	8	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=26eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 609.34@hcd45.00 [100.00-2000.00]	2.21	0.47	159.94
367029	10074	Predicted	4.025	9	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=28eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 665.71@hcd45.00 [100.00-2000.00]	2.21	0.47	159.94
367029	10075	Predicted	10.149	10	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=26eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 614.37@hcd45.00 [100.00-2000.00]	2.21	0.47	159.94
367029	10076	Predicted	8.172	11	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=34eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 791.96@hcd45.00 [100.00-2000.00]	2.21	0.47	159.94
367029	10077	On	0.333	1	0	0.55	3	640.6782	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.47	159.94
367029	10078	Predicted	11.374	2	1	0.32	2	964.4564	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=67eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 964.96@hcd45.00 [100.00-1940.00]	2.21	0.47	159.94
367029	10079	Predicted	7.872	3	1	0.38	2	739.8685	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=51eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 740.37@hcd45.00 [100.00-1495.00]	2.21	0.47	159.94
367029	10080	Predicted	6.645	4	1	0.38	2	844.4581	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=59eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 845.46@hcd45.00 [100.00-1705.00]	2.21	0.47	159.94
367029	10081	Predicted	13.470	5	1	0.38	3	528.3068	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 528.64@hcd45.00 [100.00-1600.00]	2.21	0.46	159.94
367029	10082	Predicted	11.760	6	1	0.39	4	1196.5791	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=56eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1197.33@hcd45.00 [100.00-2000.00]	2.21	0.46	159.94
367029	10083	Predicted	16.676	7	1	0.38	3	1035.1837	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=57eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1035.52@hcd45.00 [100.00-2000.00]	2.21	0.46	159.94
367029	10084	Predicted	21.009	8	1	0.39	3	940.1271	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=52eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 940.13@hcd45.00 [100.00-2000.00]	2.21	0.46	159.94
367029	10085	Predicted	25.716	9	1	0.40	2	1082.5315	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=75eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1082.53@hcd45.00 [100.00-2000.00]	2.21	0.46	159.94
367029	10086	Predicted	7.155	10	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=42eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 984.54@hcd45.00 [100.00-2000.00]	2.21	0.46	159.94
367029	10087	Predicted	14.595	11	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 728.40@hcd45.00 [100.00-2000.00]	2.21	0.46	159.94
367029	10088	On	0.344	1	0	0.55	3	640.6785	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.46	159.94
367029	10089	Predicted	5.059	2	1	0.32	2	844.4592	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=59eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 844.46@hcd45.00 [100.00-1700.00]	2.21	0.50	160.00
367029	10090	Predicted	4.288	3	1	0.37	3	890.7726	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=49eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 891.11@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10091	Predicted	5.976	4	1	0.37	4	495.0106	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=23eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 495.26@hcd45.00 [100.00-1995.00]	2.21	0.50	160.00
367029	10092	Predicted	3.613	5	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=37eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 874.24@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10093	Predicted	3.510	6	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=37eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 873.13@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10094	Predicted	9.806	7	1	0.38	2	507.2587	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=35eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 507.26@hcd45.00 [100.00-1025.00]	2.21	0.50	160.00
367029	10095	Predicted	6.226	8	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=41eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 957.67@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10096	Predicted	4.173	9	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=28eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 668.58@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10097	Predicted	9.746	10	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=26eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 604.31@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10098	Predicted	7.281	11	1	0.38	4	1196.5796	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=55eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1196.58@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10099	On	0.350	1	0	0.55	3	640.6780	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.50	160.00
367029	10100	Predicted	9.411	2	1	0.32	2	1008.9497	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=70eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1009.45@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10101	Predicted	12.801	3	1	0.38	2	587.8290	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=41eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 587.83@hcd45.00 [100.00-1190.00]	2.21	0.50	160.00
367029	10102	Predicted	7.596	4	1	0.37	3	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=32eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 584.94@hcd45.00 [100.00-1765.00]	2.21	0.50	160.00
367029	10103	Predicted	8.767	5	1	0.38	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=26eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 602.66@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10104	Predicted	14.562	6	1	0.39	2	1078.5472	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=75eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1078.55@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10105	Predicted	15.339	7	1	0.39	2	997.0595	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=70eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 997.56@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10106	Predicted	12.743	8	1	0.39	2	1335.6589	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=93eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1336.16@hcd45.00 [100.00-2000.00]	2.21	0.50	160.00
367029	10107	Predicted	3.412	9	1	0.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=27eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 631.94@hcd45.00 [100.00-2000.00]	2.21	0.47	160.09
367029	10108	Predicted	26.438	10	1	0.40	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=47eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1105.55@hcd45.00 [100.00-2000.00]	2.21	0.47	160.09
367029	10109	Predicted	20.638	11	1	0.39	2	876.4011	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=61eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 876.91@hcd45.00 [100.00-1765.00]	2.21	0.47	160.09
367029	10110	On	0.366	1	0	0.55	3	640.6781	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.47	160.09
367029	10111	Predicted	2.163	2	1	0.32	2	581.8149	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=40eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 581.81@hcd45.00 [100.00-1175.00]	2.21	0.47	160.09
367029	10112	Predicted	2.073	3	1	0.37	3	665.0425	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=37eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 665.04@hcd45.00 [100.00-2000.00]	2.21	0.47	160.09
367029	10113	Predicted	4.452	4	1	0.37	3	445.2365	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=24eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 445.24@hcd45.00 [100.00-1350.00]	2.21	0.47	160.09
367029	10114	Predicted	6.438	5	1	0.37	3	465.8853	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=26eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 466.22@hcd45.00 [100.00-1410.00]	2.21	0.47	160.09
367029	10115	Predicted	5.726	6	1	0.37	3	563.6175	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 563.95@hcd45.00 [100.00-1705.00]	2.21	0.47	160.09
367029	10116	Predicted	10.762	7	1	0.38	2	743.3992	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=52eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 743.90@hcd45.00 [100.00-1500.00]	2.21	0.45	159.91
367029	10117	Predicted	12.744	8	1	0.38	2	701.8372	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=49eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 702.34@hcd45.00 [100.00-1415.00]	2.21	0.45	159.91
367029	10118	Predicted	15.955	9	1	0.38	2	514.2767	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=36eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 514.28@hcd45.00 [100.00-1040.00]	2.21	0.45	159.91
