Dataset	ScanNumber	AGC	Micro Scan Count	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
323682	4026	Predicted	4	1.437	11	1	0.46	2	1133.6248	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1134.13@cid35.00 [300.00-2000.00]	1.81	0.57	159.91
323682	4027	On	3	0.268	1	0	2.56	2	954.9663	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.57	159.91
323682	4028	Predicted	4	0.057	2	1	0.46	5	788.1910	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 788.59@cid35.00 [205.00-2000.00]	1.81	0.56	160.33
323682	4029	Predicted	4	0.784	3	1	0.45	2	964.4507	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 964.45@cid35.00 [255.00-1940.00]	1.81	0.52	159.76
323682	4030	Predicted	4	2.116	4	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1084.60@cid35.00 [285.00-2000.00]	1.81	0.52	159.76
323682	4031	Predicted	4	0.679	5	1	0.44	3	560.6516	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 560.65@cid35.00 [140.00-1695.00]	1.81	0.52	159.76
323682	4032	Predicted	4	0.382	6	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 665.38@cid35.00 [170.00-2000.00]	1.81	0.52	159.76
323682	4033	Predicted	4	0.437	7	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 664.59@cid35.00 [170.00-2000.00]	1.82	0.51	160.06
323682	4034	Predicted	4	1.415	8	1	0.41	2	745.3674	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 745.37@cid35.00 [195.00-1505.00]	1.82	0.51	160.06
323682	4035	Predicted	4	0.752	9	1	0.46	3	896.0780	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 896.41@cid35.00 [235.00-2000.00]	1.82	0.51	160.06
323682	4036	Predicted	4	0.888	10	1	0.47	3	872.7902	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 873.13@cid35.00 [230.00-2000.00]	1.82	0.51	160.06
323682	4037	Predicted	4	3.073	11	1	0.37	1	1267.5759	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1267.58@cid35.00 [335.00-1280.00]	1.82	0.51	160.06
323682	4038	On	3	0.262	1	0	2.56	5	788.1900	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.82	0.55	160.06
323682	4039	Predicted	4	0.763	2	1	0.35	2	454.7800	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 454.78@cid35.00 [115.00-920.00]	1.81	0.52	160.18
323682	4040	Predicted	4	0.981	3	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 681.33@cid35.00 [175.00-2000.00]	1.81	0.52	160.18
323682	4041	Predicted	4	0.757	4	1	0.44	2	881.9257	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 882.43@cid35.00 [230.00-1775.00]	1.81	0.52	160.18
323682	4042	Predicted	4	0.822	5	1	0.39	2	650.3652	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 650.37@cid35.00 [165.00-1315.00]	1.81	0.52	160.18
323682	4043	Predicted	4	0.476	6	1	0.47	4	499.0317	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 499.28@cid35.00 [125.00-2000.00]	1.81	0.54	159.82
323682	4044	Predicted	4	0.776	7	1	0.40	3	457.2463	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 457.25@cid35.00 [115.00-1385.00]	1.81	0.54	159.82
323682	4045	Predicted	4	2.172	8	1	0.46	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 982.53@cid35.00 [260.00-1980.00]	1.81	0.54	159.82
323682	4046	Predicted	4	1.177	9	1	0.38	2	608.2866	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 608.29@cid35.00 [155.00-1230.00]	1.81	0.54	159.82
323682	4047	Predicted	4	1.620	10	1	0.46	2	1050.5294	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1050.53@cid35.00 [275.00-2000.00]	1.81	0.55	160.27
323682	4048	Predicted	4	0.743	11	1	0.42	3	512.9615	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 512.96@cid35.00 [130.00-1550.00]	1.81	0.55	160.27
323682	4049	On	3	0.278	1	0	2.56	5	788.1903	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.55	160.27
323682	4050	Predicted	4	0.178	2	1	0.45	2	1123.5393	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1124.04@cid35.00 [295.00-2000.00]	1.81	0.50	159.76
323682	4051	Predicted	4	0.264	3	1	0.45	2	954.9669	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 954.97@cid35.00 [250.00-1920.00]	1.81	0.50	159.76
323682	4052	Predicted	4	0.186	4	1	0.46	4	984.9834	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 985.49@cid35.00 [260.00-2000.00]	1.81	0.61	159.88
323682	4053	Predicted	4	0.311	5	1	0.41	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 748.39@cid35.00 [195.00-1510.00]	1.81	0.61	159.88
323682	4054	Predicted	4	0.462	6	1	0.46	3	1004.1565	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1004.49@cid35.00 [265.00-2000.00]	1.81	0.61	159.88
323682	4055	Predicted	4	0.341	7	1	0.42	2	797.3535	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 797.35@cid35.00 [205.00-1605.00]	1.81	0.61	159.88
323682	4056	Predicted	4	0.539	8	1	0.47	3	763.7211	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 764.05@cid35.00 [200.00-2000.00]	1.81	0.61	159.88
323682	4057	Predicted	4	0.796	9	1	0.37	2	563.3053	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 563.31@cid35.00 [145.00-1140.00]	1.81	0.53	159.97
323682	4058	Predicted	4	0.733	10	1	0.47	3	778.1088	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 779.07@cid35.00 [200.00-2000.00]	1.81	0.53	159.97
323682	4059	Predicted	4	0.879	11	1	0.46	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 914.42@cid35.00 [240.00-2000.00]	1.81	0.53	159.97
323682	4060	On	3	0.261	1	0	2.56	2	1123.5382	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.53	159.97
323682	4061	Predicted	4	0.295	2	1	0.42	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 790.41@cid35.00 [205.00-1595.00]	1.81	0.53	160.12
323682	4062	Predicted	4	0.503	3	1	0.44	2	899.5042	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 899.50@cid35.00 [235.00-1810.00]	1.81	0.57	160.06
323682	4063	Predicted	4	0.509	4	1	0.40	2	727.4200	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 727.42@cid35.00 [190.00-1465.00]	1.81	0.57	160.06
323682	4064	Predicted	4	0.390	5	1	0.44	3	572.9600	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 572.96@cid35.00 [145.00-1730.00]	1.81	0.57	160.06
323682	4065	Predicted	4	0.739	6	1	0.43	2	850.9069	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 850.91@cid35.00 [220.00-1715.00]	1.81	0.57	160.06
323682	4066	Predicted	4	0.637	7	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 879.96@cid35.00 [230.00-2000.00]	1.81	0.56	160.18
323682	4067	Predicted	4	0.657	8	1	0.42	3	515.9230	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 515.92@cid35.00 [130.00-1560.00]	1.81	0.56	160.18
323682	4068	Predicted	4	1.011	9	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1082.53@cid35.00 [285.00-2000.00]	1.81	0.56	160.18
323682	4069	Predicted	4	0.915	10	1	0.46	2	1145.0760	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1145.58@cid35.00 [305.00-2000.00]	1.81	0.56	160.18
323682	4070	Predicted	4	1.987	11	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 910.39@cid35.00 [240.00-2000.00]	1.81	0.51	160.00
323682	4071	On	3	0.259	1	0	2.56	2	850.9064	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.51	160.00
323682	4072	Predicted	4	0.175	2	1	0.47	6	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 657.33@cid35.00 [170.00-2000.00]	1.81	0.52	159.85
323682	4073	Predicted	4	0.393	3	1	0.41	3	469.2658	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 469.27@cid35.00 [115.00-1420.00]	1.81	0.52	159.85
323682	4074	Predicted	4	0.600	4	1	0.39	2	652.3657	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 652.37@cid35.00 [165.00-1315.00]	1.81	0.52	159.85
323682	4075	Predicted	4	1.394	5	1	0.48	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 807.42@cid35.00 [210.00-2000.00]	1.81	0.54	159.82
323682	4076	Predicted	4	0.763	6	1	0.41	2	768.9380	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 768.94@cid35.00 [200.00-1550.00]	1.81	0.54	159.82
323682	4077	Predicted	4	0.900	7	1	0.42	2	802.9327	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 802.93@cid35.00 [210.00-1620.00]	1.81	0.54	159.82
323682	4078	Predicted	4	0.857	8	1	0.43	2	858.9366	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 859.43@cid35.00 [225.00-1730.00]	1.81	0.54	159.82
323682	4079	Predicted	4	0.676	9	1	0.46	3	998.1475	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 998.48@cid35.00 [260.00-2000.00]	1.81	0.54	159.82
323682	4080	Predicted	4	0.690	10	1	0.43	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 541.30@cid35.00 [135.00-1635.00]	1.81	0.56	160.00
323682	4081	Predicted	4	0.701	11	1	0.47	3	776.0391	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 776.37@cid35.00 [200.00-2000.00]	1.81	0.56	160.00
323682	4082	On	3	0.268	1	0	2.56	2	850.9067	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.56	160.00
323682	4083	Predicted	4	0.425	2	1	0.43	2	843.9561	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 843.96@cid35.00 [220.00-1700.00]	1.81	0.54	159.91
323682	4084	Predicted	4	0.349	3	1	0.47	3	669.3632	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 669.70@cid35.00 [170.00-2000.00]	1.81	0.54	159.91
323682	4085	Predicted	4	0.542	4	1	0.44	3	567.6077	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 567.61@cid35.00 [145.00-1715.00]	1.81	0.60	160.24
323682	4086	Predicted	4	0.372	5	1	0.47	5	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 699.59@cid35.00 [180.00-2000.00]	1.81	0.60	160.24
323682	4087	Predicted	4	0.728	6	1	0.37	2	546.2989	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 546.30@cid35.00 [140.00-1105.00]	1.81	0.60	160.24
323682	4088	Predicted	4	0.702	7	1	0.39	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 654.35@cid35.00 [170.00-1320.00]	1.81	0.60	160.24
323682	4089	Predicted	4	0.623	8	1	0.42	2	792.8856	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 792.89@cid35.00 [205.00-1600.00]	1.81	0.54	159.97
323682	4090	Predicted	4	0.909	9	1	0.43	2	821.4626	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 821.96@cid35.00 [215.00-1655.00]	1.81	0.54	159.97
323682	4091	Predicted	4	0.719	10	1	0.36	2	528.7756	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 528.78@cid35.00 [135.00-1070.00]	1.81	0.54	159.97
323682	4092	Predicted	4	0.550	11	1	0.47	3	838.4266	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 838.76@cid35.00 [220.00-2000.00]	1.81	0.54	159.97
323682	4093	On	3	0.258	1	0	2.56	2	850.9068	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.54	159.97
323682	4094	Predicted	4	0.487	2	1	0.44	2	919.9670	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 920.47@cid35.00 [240.00-1855.00]	1.82	0.47	159.97
323682	4095	Predicted	4	0.569	3	1	0.42	2	811.9041	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 812.41@cid35.00 [210.00-1635.00]	1.82	0.47	159.97
323682	4096	Predicted	4	0.768	4	1	0.35	2	487.2752	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 487.28@cid35.00 [120.00-985.00]	1.82	0.47	159.97
323682	4097	Predicted	4	0.918	5	1	0.46	2	1078.5414	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1079.04@cid35.00 [285.00-2000.00]	1.82	0.47	159.97
323682	4098	Predicted	4	1.267	6	1	0.44	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1700.81@cid35.00 [455.00-2000.00]	1.82	0.47	159.97
323682	4099	Predicted	4	1.022	7	1	0.38	2	610.3464	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 610.35@cid35.00 [155.00-1235.00]	1.81	0.54	159.82
323682	4100	Predicted	4	0.778	8	1	0.45	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 606.33@cid35.00 [155.00-1830.00]	1.81	0.54	159.82
323682	4101	Predicted	4	0.748	9	1	0.47	4	629.0743	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 629.32@cid35.00 [160.00-2000.00]	1.81	0.54	159.82
323682	4102	Predicted	4	1.145	10	1	0.47	3	917.4443	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 917.44@cid35.00 [240.00-2000.00]	1.81	0.54	159.82
323682	4103	Predicted	4	0.544	11	1	0.43	2	850.9075	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 852.91@cid35.00 [220.00-1720.00]	1.81	0.61	159.79
323682	4104	On	3	0.257	1	0	2.56	2	850.9067	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.61	159.79
323682	4105	Predicted	4	0.227	2	1	0.36	2	542.8043	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 543.31@cid35.00 [135.00-1100.00]	1.81	0.54	159.91
323682	4106	Predicted	4	0.381	3	1	0.47	3	723.3740	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 723.71@cid35.00 [185.00-2000.00]	1.81	0.54	159.91
323682	4107	Predicted	4	0.609	4	1	0.40	2	694.3684	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 694.37@cid35.00 [180.00-1400.00]	1.81	0.54	159.91
323682	4108	Predicted	4	0.562	5	1	0.40	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 703.39@cid35.00 [180.00-1420.00]	1.81	0.53	159.82
323682	4109	Predicted	4	0.596	6	1	0.46	3	861.1131	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 861.45@cid35.00 [225.00-2000.00]	1.81	0.53	159.82
323682	4110	Predicted	4	0.928	7	1	0.40	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 702.39@cid35.00 [180.00-1415.00]	1.81	0.53	159.82
323682	4111	Predicted	4	0.726	8	1	0.41	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 729.88@cid35.00 [190.00-1470.00]	1.81	0.53	159.82
323682	4112	Predicted	4	0.823	9	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 933.47@cid35.00 [245.00-2000.00]	1.81	0.53	159.82
323682	4113	Predicted	4	0.559	10	1	0.45	3	601.6660	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 601.67@cid35.00 [155.00-1815.00]	1.81	0.52	160.18
323682	4114	Predicted	4	0.829	11	1	0.36	2	527.2708	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 527.27@cid35.00 [135.00-1065.00]	1.81	0.52	160.18
323682	4115	On	3	0.255	1	0	2.56	2	850.9069	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.52	160.18
323682	4116	Predicted	4	0.415	2	1	0.46	3	890.7696	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 891.11@cid35.00 [235.00-2000.00]	1.81	0.55	160.00
323682	4117	Predicted	4	0.715	3	1	0.36	2	530.7563	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 530.76@cid35.00 [135.00-1075.00]	1.81	0.55	160.00
323682	4118	Predicted	4	0.771	4	1	0.35	2	401.7435	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 401.74@cid35.00 [100.00-815.00]	1.81	0.52	160.06
323682	4119	Predicted	4	0.523	5	1	0.46	3	613.6461	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 613.65@cid35.00 [155.00-1855.00]	1.81	0.52	160.06
323682	4120	Predicted	4	0.618	6	1	0.47	3	782.7716	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 783.11@cid35.00 [205.00-2000.00]	1.81	0.52	160.06
323682	4121	Predicted	4	0.765	7	1	0.45	2	932.4852	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 932.49@cid35.00 [245.00-1875.00]	1.81	0.52	160.06
323682	4122	Predicted	4	0.683	8	1	0.49	3	739.7134	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 740.05@cid35.00 [190.00-2000.00]	1.81	0.54	159.94
323682	4123	Predicted	4	0.564	9	1	0.47	3	753.0648	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 753.06@cid35.00 [195.00-2000.00]	1.81	0.54	159.94
323682	4124	Predicted	4	1.524	10	1	0.46	2	1033.5005	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1033.50@cid35.00 [270.00-2000.00]	1.81	0.54	159.94
323682	4125	Predicted	4	0.863	11	1	0.40	2	713.8472	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 713.85@cid35.00 [185.00-1440.00]	1.81	0.54	159.94
323682	4126	On	3	0.254	1	0	2.56	2	919.9642	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.54	159.94
323682	4127	Predicted	4	0.307	2	1	0.46	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1085.06@cid35.00 [285.00-2000.00]	1.81	0.50	160.03
323682	4128	Predicted	4	0.389	3	1	0.36	2	509.7901	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 509.79@cid35.00 [130.00-1030.00]	1.81	0.52	160.12
323682	4129	Predicted	4	0.692	4	1	0.39	2	664.3408	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 664.34@cid35.00 [170.00-1340.00]	1.81	0.52	160.12
323682	4130	Predicted	4	0.672	5	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 800.46@cid35.00 [210.00-2000.00]	1.81	0.52	160.12
323682	4131	Predicted	4	0.566	6	1	0.47	3	775.0851	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 775.42@cid35.00 [200.00-2000.00]	1.81	0.52	160.12
323682	4132	Predicted	4	0.406	7	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 668.58@cid35.00 [170.00-2000.00]	1.81	0.59	160.06
323682	4133	Predicted	4	0.608	8	1	0.45	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1196.82@cid35.00 [315.00-2000.00]	1.81	0.59	160.06
323682	4134	Predicted	4	1.022	9	1	0.46	2	1041.0854	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1041.59@cid35.00 [275.00-2000.00]	1.81	0.59	160.06
323682	4135	Predicted	4	0.564	10	1	0.47	4	521.0479	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 521.30@cid35.00 [130.00-2000.00]	1.81	0.59	160.06
323682	4136	Predicted	4	0.972	11	1	0.38	2	592.8648	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 592.86@cid35.00 [150.00-1200.00]	1.81	0.55	159.76
323682	4137	On	3	0.256	1	0	2.56	2	919.9640	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.55	159.76
323682	4138	Predicted	4	2.032	2	1	0.35	1	1018.5724	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1018.57@cid35.00 [270.00-1030.00]	1.81	0.53	159.91
323682	4139	Predicted	4	1.726	3	1	0.35	1	1060.5017	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1060.50@cid35.00 [280.00-1075.00]	1.81	0.53	159.91
323682	4140	Predicted	4	0.718	4	1	0.45	2	1335.6554	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1336.16@cid35.00 [355.00-2000.00]	1.81	0.53	159.91
323682	4141	Predicted	4	0.728	5	1	0.43	3	549.2695	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 549.27@cid35.00 [140.00-1660.00]	1.81	0.53	159.91
323682	4142	Predicted	4	2.932	6	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1121.58@cid35.00 [295.00-2000.00]	1.81	0.50	159.91
323682	4143	Predicted	4	0.769	7	1	0.42	2	780.3578	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 780.86@cid35.00 [200.00-1575.00]	1.81	0.50	159.91
323682	4144	Predicted	4	1.334	8	1	0.40	2	687.8753	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 687.88@cid35.00 [175.00-1390.00]	1.81	0.50	159.91
323682	4145	Predicted	4	1.209	9	1	0.44	2	877.9354	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 877.94@cid35.00 [230.00-1770.00]	1.81	0.50	159.91
323682	4146	Predicted	4	0.921	10	1	0.45	3	585.6265	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 585.96@cid35.00 [150.00-1770.00]	1.81	0.52	159.88
323682	4147	Predicted	4	1.171	11	1	0.46	2	1108.5348	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1109.57@cid35.00 [295.00-2000.00]	1.81	0.52	159.88
323682	4148	On	3	0.248	1	0	2.56	3	723.3736	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.52	159.88
323682	4149	Predicted	4	0.397	2	1	0.39	2	651.3810	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 651.38@cid35.00 [165.00-1315.00]	1.81	0.53	159.73
323682	4150	Predicted	4	0.285	3	1	0.47	4	607.5699	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 608.07@cid35.00 [155.00-2000.00]	1.81	0.53	159.73
323682	4151	Predicted	4	1.218	4	1	0.33	1	827.5229	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 827.52@cid35.00 [215.00-840.00]	1.81	0.55	160.12
323682	4152	Predicted	4	0.549	5	1	0.47	4	737.3574	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 737.61@cid35.00 [190.00-2000.00]	1.81	0.55	160.12
323682	4153	Predicted	4	0.648	6	1	0.39	3	427.5944	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 427.59@cid35.00 [105.00-1295.00]	1.81	0.55	160.12
323682	4154	Predicted	4	0.656	7	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 810.09@cid35.00 [210.00-2000.00]	1.81	0.55	160.12
323682	4155	Predicted	4	1.676	8	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1108.54@cid35.00 [295.00-2000.00]	1.82	0.60	160.00
323682	4156	Predicted	4	0.641	9	1	0.42	3	513.2957	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 513.30@cid35.00 [130.00-1550.00]	1.82	0.60	160.00
323682	4157	Predicted	4	1.502	10	1	0.39	2	635.3571	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 635.36@cid35.00 [160.00-1285.00]	1.82	0.60	160.00
323682	4158	Predicted	4	0.469	11	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 774.69@cid35.00 [200.00-2000.00]	1.82	0.60	160.00
323682	4159	On	3	0.256	1	0	2.56	3	723.3735	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.82	0.60	160.00
323682	4160	Predicted	4	0.224	2	1	0.47	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 532.55@cid35.00 [135.00-2000.00]	1.81	0.53	159.91
323682	4161	Predicted	4	0.387	3	1	0.47	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 764.05@cid35.00 [200.00-2000.00]	1.81	0.55	160.18
323682	4162	Predicted	4	0.663	4	1	0.39	2	674.8754	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 674.88@cid35.00 [175.00-1360.00]	1.81	0.55	160.18
323682	4163	Predicted	4	0.652	5	1	0.38	2	612.3562	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 612.36@cid35.00 [155.00-1235.00]	1.81	0.55	160.18
323682	4164	Predicted	4	0.512	6	1	0.47	3	709.3910	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 709.73@cid35.00 [185.00-2000.00]	1.81	0.55	160.18
323682	4165	Predicted	4	0.956	7	1	0.43	2	847.3865	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 847.39@cid35.00 [220.00-1705.00]	1.81	0.52	160.00
323682	4166	Predicted	4	0.445	8	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 659.36@cid35.00 [170.00-1990.00]	1.81	0.52	160.00
323682	4167	Predicted	4	0.419	9	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 849.93@cid35.00 [220.00-2000.00]	1.81	0.52	160.00
323682	4168	Predicted	4	0.919	10	1	0.39	2	640.8909	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 640.89@cid35.00 [165.00-1295.00]	1.81	0.52	160.00
323682	4169	Predicted	4	0.918	11	1	0.46	3	982.8104	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 983.14@cid35.00 [260.00-2000.00]	1.81	0.56	160.24
