Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
543	0		2265.24397
544	0		2109.14287
545	0		2127.01529
546	0		2180.04837
547	0		960.53922
548	0		861.47081
549	0		1489.7632
550	0		1385.70509
551	0		1294.51755
552	0		1132.61614
553	0		1365.72919
554	0		1449.78267
555	0		2305.10814
556	0		2002.03702
557	0		2677.38224
558	0		1946.98896
559	0		1173.5818
560	0		2980.4163
561	0		2122.10913
562	0		1638.894
563	1	NH3_Loss:1	998.52971
564	0		2209.07038
565	0		1808.84811
566	0		1905.90087
567	0		3702.85998
568	0		2577.25705
569	0		1915.01489
570	0		2702.43903
571	0		3132.57597
572	0		2906.56865
573	0		1604.8746
574	0		1448.7735
575	0		1221.64652
576	0		1108.56246
577	0		3147.47435
578	0		798.4963
579	0		1957.97779
580	0		955.54503
581	0		993.56807
582	0		796.33913
583	0		2452.3073
584	0		2163.20105
585	0		2291.29601
586	0		1523.83068
587	0		1619.71837
588	0		2322.247
589	0		2863.55161
590	0		3124.49378
591	0		1268.72404
592	0		951.55011
593	0		3175.61883
594	0		2182.07677
595	0		2631.36553
596	0		2237.19558
597	0		1232.64341
598	0		1390.65569
599	0		1367.80235
600	0		1199.68732
601	0		2285.13607
602	0		3437.85905
603	0		1734.07665
604	0		883.51267
605	0		1351.81866
606	0		2817.55266
607	0		2381.25896
608	0		1317.70403
609	0		2224.24998
610	0		2352.34493
611	1	Plus1Oxy:21	2240.24489
612	0		831.45238
613	0		1232.71281
614	0		1119.62875
615	0		1036.54403
616	0		820.46941
617	0		3664.96741
618	0		3508.86631
619	0		808.4265
620	0		1621.80994
621	0		933.4807
622	0		1522.74153
623	0		921.44769
624	0		1334.6751
625	0		3339.6774
626	0		981.52832
627	0		2133.03775
628	0		3458.80054
629	0		1999.005
630	0		3209.55153
631	0		2780.36559
632	0		1371.69213
633	0		1233.60967
634	0		2720.42847
635	0		1967.97403
636	0		3516.72401
637	0		1213.6131
638	0		1962.97851
639	0		2112.01965
640	0		2301.19636
641	0		2345.20481
642	0		1108.55863
643	0		1161.59641
644	0		1598.81642
645	0		1305.65642
646	0		1799.88819
647	0		1142.66989
648	0		1731.03339
649	0		1900.06687
650	0		926.55487
651	0		1054.56582
652	0		919.46505
653	0		2022.15126
654	0		1488.79357
655	0		3450.67641
656	0		909.39804
657	0		2106.08186
658	0		774.39454
659	0		1410.73289
660	0		3700.97864
661	0		1954.92127
662	0		4544.15539
663	0		1186.58695
664	0		1762.93653
665	0		1384.75612
666	0		2107.14248
667	0		943.5338
668	0		1346.72272
669	0		2049.02651
670	0		4718.47057
671	0		3516.84624
672	0		2687.45462
673	0		1695.9671
674	0		1289.65027
675	0		1104.65424
676	0		976.55928
677	0		1883.0264
678	0		1075.60254
679	0		2273.19894
680	0		2187.14623
681	0		1953.922
682	0		2312.07486
683	0		4050.88314
684	0		3385.75499
685	0		1767.97297
686	0		1304.6724
687	0		2940.46161
688	0		1024.49775
689	0		1342.67682
690	0		2912.31732
691	0		2636.3195
692	0		3405.80451
693	0		3277.70955
694	0		1409.686
695	0		2018.1047
696	0		2445.26913
697	0		3017.48815
698	0		3464.6213
699	0		3308.5202
700	2	MinusH2O:1,Plus1Oxy:2	2228.11461
701	0		2230.13026
702	0		1929.03188
703	0		851.40246
704	0		3791.98398
705	1	Plus1Oxy:34	3807.9789
706	0		2270.20447
707	0		1539.79008
708	0		3500.77942
709	0		2545.28114
710	0		1347.73975
711	0		1614.86164
712	0		1860.98723
713	0		2118.12477
714	0		1034.52838
715	0		1405.62955
716	0		3242.44271
717	0		990.59356
718	0		3966.95591
719	0		1726.82354
720	1	Plus1Oxy:6	1742.81846
721	1	MinusH2O:1	831.44901
722	0		2057.03881
723	0		1343.6833
724	0		1961.03563
725	0		2011.05261
726	0		2543.14848
727	0		1047.59639
728	0		1204.59885
729	0		1361.62849
730	0		1593.77078
731	0		3472.64503
732	0		2142.11422
733	0		1053.5892
734	0		797.42828
735	0		903.51776
736	0		1678.92933
737	0		1550.83437
738	0		2885.2925
739	0		947.4786
740	0		1170.64955
741	0		1387.67312
742	0		887.55136
743	0		2128.04758
744	0		1562.83437
745	0		1353.75031
746	0		2215.15238
747	0		1752.8464
748	0		2205.32077
749	0		1777.89195
750	0		2101.96993
751	0		1903.11415
752	0		3031.61633
753	0		1073.58689
754	0		1976.04
755	0		1795.84098
756	0		2345.29937
757	0		3025.69629
758	1	Plus1Oxy:12	2656.24127
759	0		2640.24635
760	1	Plus1Oxy:10	2656.24127
761	0		1851.88984
762	0		3276.65614
763	0		3442.67132
764	0		2742.31356
765	0		2543.19406
766	0		1032.56034
767	0		606.33768
768	0		904.46539
769	0		2615.24839
770	0		1904.89439
771	0		3511.86731
772	0		1785.83213
773	0		2572.2882
774	0		1545.7939
775	0		2481.14809
776	0		1444.70984
777	0		3703.87136
778	0		2632.23656
779	0		4409.29923
780	0		3853.01358
781	0		1592.79329
782	0		1720.88825
783	0		2177.17782
784	0		1571.81292
785	0		1708.87183
786	0		2049.08286
787	0		1092.56371
788	0		1881.01412
789	0		1227.6281
790	0		1668.86165
791	0		1472.74701
792	0		792.40173
793	0		3005.49152
794	0		1780.97562
795	0		2858.36111
796	0		979.5338
797	0		1193.71314
798	0		852.54324
799	0		2728.18962
800	0		2295.25723
801	0		1452.82995
802	0		3320.70981
803	0		1826.85418
804	0		2378.15217
805	0		2548.29541
806	0		1617.82895
807	0		1281.60967
808	0		1125.65055
809	0		1572.8293
810	0		1416.72819
811	0		2252.21234
812	0		1225.72813
813	0		3612.70494
814	0		2768.40198
815	0		1676.95727
816	0		3319.81382
817	0		2307.23341
818	0		1752.92703
819	0		1653.85862
820	0		1596.83716
821	0		1521.76741
822	0		2422.12087
823	0		2139.08469
824	0		1873.94609
825	0		2208.28405
826	0		2052.18295
827	0		1634.86673
828	0		2965.63092
829	0		1583.82684
830	0		1914.08252
831	0		2059.06971
832	0		2780.17352
833	0		2121.02988
834	0		916.47662
835	0		1891.17569
836	0		2495.31177
837	0		3067.67047
838	0		2287.01358
839	0		1511.79832
840	0		2007.00606
841	0		1499.72958
842	0		636.32712
843	0		1782.03037
844	0		1664.87729
845	0		2624.31211
846	0		1395.73572
847	0		1094.68112
848	0		1865.8981
849	0		2680.18492
850	0		1591.80275
851	0		1688.87797
852	0		2938.55511
853	0		1488.83398
854	0		2457.18513
855	1	NH3_Loss:1	2440.15858
856	0		1212.68257
857	0		2207.04621
858	0		2512.27428
859	0		1817.86911
860	0		1742.83306
861	0		2010.11085
862	0		2964.45171
863	0		2900.48782
864	0		2075.04216
865	0		2675.35939
866	0		2244.10253
867	0		906.46665
868	0		1448.83504
869	0		1414.77071
870	0		1844.92675
871	0		1101.56742
872	0		1920.96142
873	0		1636.83476
874	0		2848.42503
875	0		1133.60802
876	0		1981.04792
877	0		1934.03999
878	0		1012.6069
879	0		1099.63892
880	0		1490.71869
881	0		1866.95151
882	0		2353.25031
883	0		1182.60663
884	0		2177.26701
885	0		3108.64537
886	0		2020.04758
887	1	Plus1Oxy:21	2402.2474
888	0		2386.25249
889	0		2464.30683
890	0		1806.95488
891	0		1253.69789
892	0		1480.86125
893	0		1489.74457
894	0		1880.09817
895	0		1369.70884
896	0		2130.20877
897	0		1456.79251
898	0		3911.97275
899	0		2757.30286
900	0		3279.6558
901	0		1191.61349
902	0		2578.13594
903	0		2959.38342
904	0		1476.76458
905	0		1028.57532
906	0		1129.623
907	0		1372.75612
908	0		1672.79906
909	0		1459.67649
910	0		2495.11275
911	0		1885.08833
912	0		1649.7797
913	0		1801.02092
914	0		851.39593
915	0		1864.91658
916	0		3066.62491
917	0		1268.70878
918	0		1737.0188
919	0		1753.88858
920	0		1989.10465
921	0		1761.96644
922	0		2204.0596
923	0		2981.50341
924	0		1377.74042
925	0		1547.80955
926	0		2392.24258
927	0		1718.88785
928	0		1526.83437
929	0		2858.39815
930	0		1384.77138
931	0		2341.17754
932	0		1617.83616
933	0		3278.53661
934	0		2045.04417
935	0		1680.98856
936	0		1552.89361
937	0		1490.76497
938	0		1442.77283
939	0		2052.01313
940	0		1876.92397
941	0		2154.09559
942	0		1041.56405
943	0		1315.69175
944	0		1855.85873
945	0		1980.9978
946	1	NH3_Loss:1	1963.97125
947	0		2406.22522
948	0		2278.13026
949	0		1906.91591
950	0		851.41771
951	0		1379.78842
952	0		2533.18525
953	0		1381.82923
954	0		904.41125
955	0		2589.2921
956	0		1374.64552
957	0		1275.57711
958	0		1561.8351
959	0		1340.7663
960	0		1632.88344
961	0		1007.49233
962	0		2117.0487
963	0		3651.68329
964	0		2048.01148
965	0		1847.90126
966	0		1191.58834
967	0		2881.42939
968	0		1232.64004
969	0		805.40101
970	0		2887.25803
971	0		3281.55153
972	0		3010.42349
973	0		1533.79257
974	0		1305.66765
975	0		1139.56444
976	0		1235.68732
977	0		1292.56412
978	0		736.37552
979	0		1025.47524
980	0		2342.1463
981	0		707.34897
982	0		1957.04205
983	0		3487.71993
984	0		1390.72443
985	0		1120.58041
986	0		1691.81139
987	0		1514.72522
988	0		1211.62981
989	0		1644.79291
990	0		4221.23663
991	0		1385.62512
992	0		1584.75718
993	0		2659.35055
994	0		2503.24945
995	0		1227.70739
996	0		3729.92118
997	0		1862.86454
998	0		1508.84627
999	0		686.39625
1000	0		2062.06938
1001	0		1933.97442
1002	0		1805.87947
1003	0		3935.92965
1004	0		3106.48168
1005	0		3779.82855
1006	0		2945.42278
1007	0		3101.52388
1008	0		1804.96822
1009	0		1825.0672
1010	0		1259.70845
1011	0		1427.74081
1012	0		1576.79971
1013	0		1608.81469
1014	0		1355.72958
1015	0		1067.67022
1016	0		1378.68805
1017	0		4222.06924
1018	0		3101.52791
1019	0		2180.07823
1020	0		1692.76305
1021	0		3541.7357
1022	0		3171.53925
1023	0		1168.65636
1024	0		2987.41874
1025	0		1387.71288
1026	0		1926.89201
1027	0		2618.34916
1028	0		1757.93111
1029	0		878.42861
1030	0		3026.49251
1031	0		2508.36989
1032	0		1298.62229
1033	0		750.39117
1034	0		991.57018
1035	0		2264.18988
1036	0		1435.66776
1037	0		1859.02506
1038	0		3298.81215
1039	0		1457.79765
1040	0		1672.87115
1041	0		1075.60254
1042	0		2380.21743
1043	0		2127.0968
1044	0		2045.09045
1045	0		3014.52756
1046	0		1779.92938
1047	0		1252.60874
1048	0		1807.92498
1049	0		2396.22311
1050	0		1953.02065
1051	0		1675.90317
1052	0		1437.81905
1053	0		2167.18876
1054	0		1975.93084
1055	0		1460.72588
1056	0		2406.2591
1057	0		2651.35623
1058	0		1154.56074
1059	0		1562.79799
1060	0		1777.94022
1061	0		3441.66281
1062	0		1114.63859
1063	0		1681.73315
1064	0		1446.867
1065	0		1196.64004
1066	0		1465.8252
1067	0		1352.74114
1068	0		1056.58147
1069	0		1341.72516
1070	0		2327.22343
1071	0		1653.82829
1072	0		2419.25282
1073	0		1855.92748
1074	0		3089.49805
1075	0		1691.81879
1076	0		1388.74114
1077	0		2213.10755
1078	0		1380.68844
1079	0		1438.72041
1080	0		1441.70884
1081	0		2685.40462
1082	0		1926.89584
1083	0		1312.70264
1084	0		1700.87729
1085	0		2409.21749
1086	0		1443.79726
1087	0		1888.0087
1088	0		1368.77647
1089	0		2480.22944
1090	0		1971.02534
1091	0		2242.12689
1092	1	NH3_Loss:1	1896.94029
1093	0		1913.96684
1094	0		2195.12214
1095	0		1937.9846
1096	0		1495.83576
1097	0		1875.99946
1098	0		1086.64705
1099	0		2305.03266
1100	0		2844.32948
1101	0		1056.46645
1102	0		2541.15997
1103	0		2066.98493
1104	0		1763.81542
1105	0		1805.8736
1106	0		1658.80519
1107	0		1093.57672
1108	0		837.42319
1109	0		1083.55598
1110	0		1370.70812
1111	0		1336.72377
1112	0		1370.7445
1113	0		2204.13976
1114	0		1485.81503
1115	0		2193.20778
1116	0		2192.12584
1117	0		1637.86237
1118	0		1640.91368
1119	0		955.55242
1120	0		3018.51998
1121	0		1594.74088
1122	0		1119.55598
1123	0		1048.51887
1124	0		1302.7039
1125	0		3402.67391
1126	0		1863.95119
1127	0		1256.69755
1128	0		2296.03167
1129	0		1424.80605
1130	0		1245.69683
1131	0		1458.81939
1132	0		2831.434
1133	0		2131.13125
1134	0		1403.72958
1135	0		845.41052
1136	0		2509.26002
1137	0		2381.16506
1138	0		1892.9665
1139	0		1646.92424
1140	0		1455.78334
1141	0		2564.35972
1142	0		984.56034
1143	0		2722.38595
1144	0		2186.07552
1145	0		3735.83872
1146	0		1838.86204
1147	0		2364.15964
1148	0		1182.59203
1149	0		1373.73764
1150	0		1708.9035
1151	0		1855.85623
1152	0		1613.7797
1153	0		2002.02713
1154	0		1758.894
1155	0		1372.80777
1156	0		1654.81365
1157	0		846.32177
1158	0		1529.68983
1159	0		3003.55517
1160	0		2121.18328
1161	0		1993.08833
1162	0		3024.59776
1163	0		2753.43467
1164	0		1557.84018
1165	0		1965.97548
1166	0		4265.1126
1167	0		1692.83582
1168	0		1577.86639
1169	0		1279.66592
1170	0		2245.07625
1171	0		928.53413
1172	0		1269.69683
1173	0		2155.07558
1174	0		1954.99588
1175	0		1721.95626
1176	0		1522.8242
1177	0		1335.66698
1178	0		1762.86126
1179	0		883.40754
1180	0		2038.0231
1181	0		844.48065
1182	0		1626.82863
1183	0		1454.76563
1184	0		1326.67067
1185	0		1786.93269
1186	0		1658.83774
1187	0		1395.74714
1188	0		1823.00144
1189	0		788.41019
1190	0		1096.58175
1191	0		2492.24336
1192	0		1836.9329
1193	1	NH3_Loss:1	1819.90635
1194	0		992.5542
1195	0		2497.3063
1196	0		1476.74595
1197	0		1735.88139
1198	0		1928.9665
1199	0		1277.63635
1200	0		1502.74047
1201	0		1147.61244
1202	0		890.47489
1203	0		2529.359
1204	0		935.50758
1205	0		2382.15647
1206	0		2671.32743
1207	0		1508.75104
1208	0		2350.24325
1209	0		1448.65714
1210	0		930.55381
1211	0		2358.18143
1212	0		2352.21465
1213	0		1697.8736
1214	0		2015.10504
1215	0		2209.08365
1216	0		1679.87043
1217	0		1737.85326
1218	0		2547.26041
1219	0		1785.9049
1220	0		4438.20942
1221	0		2201.19155
1222	0		1618.87181
1223	0		2290.99389
1224	0		2332.09302
1225	0		976.59567
1226	0		1171.59468
1227	0		1391.72305
1228	0		985.49808
1229	0		1724.95593
1230	0		1273.70297
1231	0		2559.27367
1232	0		2715.37477
1233	0		3551.80674
1234	0		2622.39035
1235	0		1483.77825
1236	0		1087.61244
1237	0		1330.74556
1238	0		1130.62948
1239	0		1439.69319
1240	0		1900.98935
1241	0		1407.72449
1242	0		1283.63318
1243	0		931.41091
1244	0		1544.82315
1245	0		1428.76458
1246	0		1655.90279
1247	0		895.54905
1248	0		1864.94576
1249	0		2134.13092
1250	0		1134.5954
1251	0		1153.58074
1252	0		1409.77066
1253	0		1281.6757
1254	0		1225.64949
1255	0		1632.75718
1256	0		2673.42238
1257	0		2417.26885
1258	0		1327.652
1259	0		1896.0468
1260	0		1454.73461
1261	0		1210.65972
1262	0		2346.22185
1263	0		2218.12689
1264	0		2759.39577
1265	0		2340.17892
1266	0		2054.96967
1267	0		1620.79628
1268	0		2285.18638
1269	0		2349.18646
1270	0		1620.87354
1271	0		2255.1374
1272	0		1406.78809
1273	0		963.50989
1274	0		2517.44906
1275	0		1514.67444
1276	0		2620.47263
1277	0		1636.91474
1278	0		2285.25309
1279	0		2782.39921
1280	0		1911.92133
1281	0		1251.68224
1282	0		2273.04218
1283	0		1885.98968
1284	0		1642.8143
1285	0		2195.04937
1286	0		2481.2651
1287	0		2911.53769
1288	0		2959.45619
1289	0		1104.58147
1290	0		2654.1951
1291	0		2582.3577
1292	0		2426.2566
1293	0		1188.65021
1294	0		2617.28451
1295	0		1598.79396
1296	0		1354.76082
1297	0		900.47047
1298	0		2990.59381
1299	0		1434.74662
1300	0		1221.62406
1301	0		2375.28094
1302	0		991.49741
1303	0		1525.75243
1304	0		2726.38152
1305	0		2713.33865
1306	0		1801.03484
1307	0		1302.71829
1308	0		726.33366
1309	0		2422.2855
1310	0		2416.22732
1311	0		1538.80922
1312	0		2032.09923
1313	0		1305.6928
1314	0		1291.7023
1315	0		2425.18025
1316	0		853.53849
1317	0		697.43739
1318	0		1337.602
1319	0		4273.1947
